"","text","created_at.x","author_id","id","lang","possibly_sensitive","reply_settings","conversation_id","created_at.y","name","url","description","location","profile_image_url","verified","username","protected","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","in_reply_to_user_id","pinned_tweet_id","geo_place_id","text_with_display_links"
"204","RT @DemsKeys: Like a friend who has ""let herself go,"" St Pete has, like much of Florida, let itself go.

Florida Infrastructure to mitigate…",2021-11-16 15:46:43,"18771924","1460635449211465730","en",FALSE,"everyone","1460635449211465730","2009-01-08T17:56:58.000Z","maria",NA,"Philosopher, Filmmaker, Writer, Vegan, Figure Skater. Trying to #BeLikePete ❤️🌱🌈🌊🦩","St Petersburg, FL","https://pbs.twimg.com/profile_images/1242562461028540427/D4q9aiyX_normal.jpg",FALSE,"logicBFF",FALSE,8,0,0,0,0,2943,4693,82243,5,NA,"1387787922573860866",NA,"Like a friend who has ""let herself go,"" St Pete has, like much of Florida, let itself go.

Florida Infrastructure to mitigate pollution going into Clam Bayou (the last remaining tidal estuary on Boca Ciega Bay)

What prompted the $1B redo?
#DemCastFL #OVFL
https://t.co/zjsZS7BEVZ https://t.co/DxtQYoSeyn https://t.co/M2kwWAonKj"
"205","RT @DemsKeys: Like a friend who has ""let herself go,"" St Pete has, like much of Florida, let itself go.

Florida Infrastructure to mitigate…",2021-11-16 16:08:17,"3665534661","1460640877450252293","en",FALSE,"everyone","1460640877450252293","2015-09-15T16:20:14.000Z","Javier Vasquez.",NA,"🌊 5th Generation Native Texan. Florida Gator. Chef. Consumer of Adult Beverages. Clean Heart, Dirty Mouth. Z1 Co-Founder @One_Voice_1 #ONEV1 https://t.co/0d0TsAiEob","SW FL","https://pbs.twimg.com/profile_images/1536000474603737088/4YezL1LI_normal.jpg",FALSE,"rjaviervasquez",FALSE,8,0,0,0,0,18595,19774,66827,26,NA,"1184590024219746304",NA,"Like a friend who has ""let herself go,"" St Pete has, like much of Florida, let itself go.

Florida Infrastructure to mitigate pollution going into Clam Bayou (the last remaining tidal estuary on Boca Ciega Bay)

What prompted the $1B redo?
#DemCastFL #OVFL
https://t.co/zjsZS7BEVZ https://t.co/DxtQYoSeyn https://t.co/M2kwWAonKj"
"206","RT @DemsKeys: Like a friend who has ""let herself go,"" St Pete has, like much of Florida, let itself go.

Florida Infrastructure to mitigate…",2021-11-16 16:15:45,"310869334","1460642756863447047","en",FALSE,"everyone","1460642756863447047","2011-06-04T14:01:59.000Z","Dr. Janelle Christensen","https://t.co/kx4LdEpgoh","Climate change is hurting vulnerable populations. Ask the anthropologists who work with them. Author of Eldercare, Health and Ecosyndemics.","Florida, USA","https://pbs.twimg.com/profile_images/686238496944713728/glxavr5H_normal.jpg",FALSE,"JanelleAnthro",FALSE,8,0,0,0,0,2953,4230,93807,106,NA,NA,NA,"Like a friend who has ""let herself go,"" St Pete has, like much of Florida, let itself go.

Florida Infrastructure to mitigate pollution going into Clam Bayou (the last remaining tidal estuary on Boca Ciega Bay)

What prompted the $1B redo?
#DemCastFL #OVFL
https://t.co/zjsZS7BEVZ https://t.co/DxtQYoSeyn https://t.co/M2kwWAonKj"
"207","RT @DemsKeys: Like a friend who has ""let herself go,"" St Pete has, like much of Florida, let itself go.

Florida Infrastructure to mitigate…",2021-11-16 16:22:43,"2158518749","1460644512129298433","en",FALSE,"everyone","1460644512129298433","2013-10-29T11:47:23.000Z","Susan",NA,"Dog lover. Comedy nerd. Avid reader. #resist","United States","https://pbs.twimg.com/profile_images/886740779561046017/9BtztzMO_normal.jpg",FALSE,"FlipSCBlue",FALSE,8,0,0,0,0,5770,6115,126633,6,NA,NA,NA,"Like a friend who has ""let herself go,"" St Pete has, like much of Florida, let itself go.

Florida Infrastructure to mitigate pollution going into Clam Bayou (the last remaining tidal estuary on Boca Ciega Bay)

What prompted the $1B redo?
#DemCastFL #OVFL
https://t.co/zjsZS7BEVZ https://t.co/DxtQYoSeyn https://t.co/M2kwWAonKj"
"208","RT @DemsKeys: Like a friend who has ""let herself go,"" St Pete has, like much of Florida, let itself go.

Florida Infrastructure to mitigate…",2021-11-16 17:54:14,"17444647","1460667541051916299","en",FALSE,"everyone","1460667541051916299","2008-11-17T16:38:07.000Z","kodiak149",NA,"Lucky guy in great country I follow back and unfollow those that don’t, Resistance is not futile GoodTrouble #WeAre                       Post @ kodiak149","Ocean County N.J.  Sarasota Fl","https://pbs.twimg.com/profile_images/1186759667084603395/TJHYTRJY_normal.jpg",FALSE,"kodiak149",FALSE,8,0,0,0,0,72785,67715,308377,56,NA,"1604563692011634689",NA,"Like a friend who has ""let herself go,"" St Pete has, like much of Florida, let itself go.

Florida Infrastructure to mitigate pollution going into Clam Bayou (the last remaining tidal estuary on Boca Ciega Bay)

What prompted the $1B redo?
#DemCastFL #OVFL
https://t.co/zjsZS7BEVZ https://t.co/DxtQYoSeyn https://t.co/M2kwWAonKj"
"209","RT @DemsKeys: Like a friend who has ""let herself go,"" St Pete has, like much of Florida, let itself go.

Florida Infrastructure to mitigate…",2021-11-16 21:02:07,"1244652761498759168","1460714825567420429","en",FALSE,"everyone","1460714825567420429","2020-03-30T15:49:00.000Z","💔Luanna Downs Sheridan votes BLUE for democracy!",NA,"#OneV1 #Z1 #Z23 #Z30 #FAF #OVFL #OVTX #OVPA #OVGun Sense #DemCastFL #VOTEBLUE #OVHouseAccountability Native Floridian~whose staying here to turn Florida BLUE💙","Florida, USA","https://pbs.twimg.com/profile_images/1353113213647400966/2Ycujyqk_normal.jpg",FALSE,"LuannaSheridan1",FALSE,8,0,0,0,0,10491,11449,80166,33,NA,"1350281025671360513",NA,"Like a friend who has ""let herself go,"" St Pete has, like much of Florida, let itself go.

Florida Infrastructure to mitigate pollution going into Clam Bayou (the last remaining tidal estuary on Boca Ciega Bay)

What prompted the $1B redo?
#DemCastFL #OVFL
https://t.co/zjsZS7BEVZ https://t.co/DxtQYoSeyn https://t.co/M2kwWAonKj"
"210","@DemsKeys https://t.co/yIpKdCD5Nq",2021-11-16 21:03:02,"1244652761498759168","1460715053745909771","qme",FALSE,"everyone","1460628729118572546","2020-03-30T15:49:00.000Z","💔Luanna Downs Sheridan votes BLUE for democracy!",NA,"#OneV1 #Z1 #Z23 #Z30 #FAF #OVFL #OVTX #OVPA #OVGun Sense #DemCastFL #VOTEBLUE #OVHouseAccountability Native Floridian~whose staying here to turn Florida BLUE💙","Florida, USA","https://pbs.twimg.com/profile_images/1353113213647400966/2Ycujyqk_normal.jpg",FALSE,"LuannaSheridan1",FALSE,1,0,1,0,0,10492,11449,80183,33,"1161269334188183553","1350281025671360513",NA,NA
"211","RT @DemsKeys: Like a friend who has ""let herself go,"" St Pete has, like much of Florida, let itself go.

Florida Infrastructure to mitigate…",2021-11-16 21:24:48,"419238022","1460720534069690376","en",FALSE,"everyone","1460720534069690376","2011-11-23T03:48:25.000Z","Melissa Longanecker 💔",NA,"💙#Resister 🔥#Persister ☮️ #GunReform 🗳#VotingRights 🌎 #ClimateAction 🖤🤎#BLM ♀️#WomensRights 🌈#LGBQT🗳#DemCastFL 🗳 #wtpBLUE 🗳 #DemVoice1🗳 #ONEV1",NA,"https://pbs.twimg.com/profile_images/1295430075958153219/1ULKH-Td_normal.jpg",FALSE,"Tildys",FALSE,8,0,0,0,0,7968,8226,117793,21,NA,"1403718936265478144",NA,"Like a friend who has ""let herself go,"" St Pete has, like much of Florida, let itself go.

Florida Infrastructure to mitigate pollution going into Clam Bayou (the last remaining tidal estuary on Boca Ciega Bay)

What prompted the $1B redo?
#DemCastFL #OVFL
https://t.co/zjsZS7BEVZ https://t.co/DxtQYoSeyn https://t.co/M2kwWAonKj"
"212","RT @DemsKeys: Like a friend who has ""let herself go,"" St Pete has, like much of Florida, let itself go.

Florida Infrastructure to mitigate…",2021-11-17 02:40:52,"2598357146","1460800075400036358","en",FALSE,"everyone","1460800075400036358","2014-07-01T18:11:11.000Z","💉💉💉💉 💉#DemCast Gail Waldby","https://t.co/6DLrz9cahJ","DemCast https://t.co/eO6kJUVDOF
#StopThePowerGrab
@gwaldby@mastodon.social
https://t.co/biDtoKOYxu","MT","https://pbs.twimg.com/profile_images/1592597732648108032/ZgfY8O9c_normal.jpg",FALSE,"GailWaldby",FALSE,8,0,0,0,0,9434,10346,548179,33,NA,"1621536966272757760",NA,"Like a friend who has ""let herself go,"" St Pete has, like much of Florida, let itself go.

Florida Infrastructure to mitigate pollution going into Clam Bayou (the last remaining tidal estuary on Boca Ciega Bay)

What prompted the $1B redo?
#DemCastFL #OVFL
https://t.co/zjsZS7BEVZ https://t.co/DxtQYoSeyn https://t.co/M2kwWAonKj"
"213","@Roses4noses @CharlieCrist Hey Charlie - don’t listen to people like this.   Tampa and St Pete dump raw sewage into the bay every time it rains.    You can speak out of these real issues today, and not go down the rabbit hole.. ",2021-12-16 14:10:09,"1857157704","1471482784820740109","en",FALSE,"everyone","1470595409152249857","2013-09-12T11:58:10.000Z","Ranger Rick",NA,"Clean Air, Clean Water, Pro-Public Education, Medicare-for-all. Realist over Theory, Local over Feds.","Tampa, FL","https://pbs.twimg.com/profile_images/1280482594774269952/7F1X2RNT_normal.jpg",FALSE,"TampaFLPolitico",FALSE,0,0,0,0,0,221,305,20925,1,"3001513225",NA,NA,"@Roses4noses @CharlieCrist Hey Charlie - don’t listen to people like this.   Tampa and St Pete dump raw sewage into the bay every time it rains.    You can speak out of these real issues today, and not go down the rabbit hole."
"214","✅City of St. Petersburg ($2,034,517) – to dredge Bartlett Lake to increase storage volume, and improve water quality and stormwater flow.

✅Orange County ($2,726,000) – to harden the master pump station to increase reliability and resiliency to withstand extreme events.

3/4. ",2022-02-08 20:29:41,"1216922994","1491147241826189313","en",FALSE,"everyone","1491147237258268672","2013-02-25T01:05:23.000Z","Wesley R. Brooks, Ph.D.",NA,"Chief Resilience Officer for the State of Florida

- There is no problem that will not yield to the gathered will of a free people -",NA,"https://pbs.twimg.com/profile_images/1490329848723742722/K7yil3om_normal.jpg",FALSE,"Wesley_R_Brooks",FALSE,0,1,0,0,0,697,1085,1308,7,"1216922994","1613162148569534465",NA,"✅City of St. Petersburg ($2,034,517) – to dredge Bartlett Lake to increase storage volume, and improve water quality and stormwater flow.

✅Orange County ($2,726,000) – to harden the master pump station to increase reliability and resiliency to withstand extreme events.

3/4"
"215","@WeatherProf @WFLA @UMiamiRSMAS Have there been any local studies to determine the effect of reclaim water pumped into the aquifer here in St Pete? In Hawaii they found that it resurfaces in the ocean and kills Coral. . https   mauitime com news science and environment the county of maui is already in hot water over sewage in the ocean off west maui but a new study says that the kihei coast is far worse",2022-03-11 16:30:33,"1261087383275155458","1502321087044018182","en",FALSE,"everyone","1502295758946582534","2020-05-15T00:14:57.000Z","Willie Brown & Kamala's love child",NA,"","USA","https://pbs.twimg.com/profile_images/1352423166774292484/7ypTDja8_normal.jpg",FALSE,"Jo42720287",FALSE,0,0,0,1,0,844,3507,14010,1,"963157886","1564689991007100929",NA,"@WeatherProf @WFLA @UMiamiRSMAS Have there been any local studies to determine the effect of reclaim water pumped into the aquifer here in St Pete? In Hawaii they found that it resurfaces in the ocean and kills Coral. https://t.co/h11DhawZBE"
"216","@Incinigator @TB_Times Yeah, but he is also the only local guy with the balls to cover municipal sewage dumps in the Bay.    “Offbeat” stories like St Pete and Tampa literally dumping 💩 in our waterways. ",2022-03-24 11:59:20,"1857157704","1506963876428058626","en",FALSE,"everyone","1506897018639327236","2013-09-12T11:58:10.000Z","Ranger Rick",NA,"Clean Air, Clean Water, Pro-Public Education, Medicare-for-all. Realist over Theory, Local over Feds.","Tampa, FL","https://pbs.twimg.com/profile_images/1280482594774269952/7F1X2RNT_normal.jpg",FALSE,"TampaFLPolitico",FALSE,0,1,0,0,0,221,305,20925,1,"167519938",NA,NA,"@Incinigator @TB_Times Yeah, but he is also the only local guy with the balls to cover municipal sewage dumps in the Bay.    “Offbeat” stories like St Pete and Tampa literally dumping 💩 in our waterways"
"217","@WFLA Not once in this story does it mention Tampa and St Pete’s dumping of raw sewage into Tampa Bay.    This isn’t from dogs poop!. ",2022-03-24 18:06:23,"1857157704","1507056245232054281","en",FALSE,"everyone","1507047156112371723","2013-09-12T11:58:10.000Z","Ranger Rick",NA,"Clean Air, Clean Water, Pro-Public Education, Medicare-for-all. Realist over Theory, Local over Feds.","Tampa, FL","https://pbs.twimg.com/profile_images/1280482594774269952/7F1X2RNT_normal.jpg",FALSE,"TampaFLPolitico",FALSE,0,0,1,0,0,221,305,20925,1,"23820899",NA,NA,"@WFLA Not once in this story does it mention Tampa and St Pete’s dumping of raw sewage into Tampa Bay.    This isn’t from dogs poop!"
"218","@shantyire @RemoveRon Might wanna check that … St Pete wasn’t affected by Piney Point, it was affected by the dolt mayor whom allowed sewage spill into BC Bay due to budget mismanagement … Piney Point has a disaster fund behind its cleanup … nice try thi Dan … #dolt. ",2022-03-29 00:35:12,"292550164","1508603645826322439","en",FALSE,"everyone","1508601183065235458","2011-05-03T20:48:59.000Z","Tom Martino",NA,". #GatorNation #2A The Truth Has No Agenda","Tampa, Fla","https://pbs.twimg.com/profile_images/1539038754/079cd61a-dd5e-4ff1-a796-8e88c026595f_normal.jpg",FALSE,"tom_martino1",FALSE,0,0,0,0,0,1811,2530,77565,6,"80781774",NA,NA,"@shantyire @RemoveRon Might wanna check that … St Pete wasn’t affected by Piney Point, it was affected by the dolt mayor whom allowed sewage spill into BC Bay due to budget mismanagement … Piney Point has a disaster fund behind its cleanup … nice try thi Dan … #dolt"
"219","St. Petersburg FL likes dumping large amounts of sewage into Tampa Bay and its estuary lands, aquatic nurseries to so many species. “Sorry, but we aren’t going to promise it won’t happen again.”

Ofwat investigates South West Water over sewage discharge . https   www bbc co uk news science environment 61963555",2022-06-28 18:34:44,"881192966995546113","1541852616329682944","en",TRUE,"everyone","1541852616329682944","2017-07-01T16:49:09.000Z","TheTraceTaylor","https://t.co/m8WtYHMr49","Quantum Construct, Primate, Homo sapiens technicus, DEIB Consultant, Collaborator, Educator, Author, Multimedia Artist... https://t.co/Pqa3vU5RXb","United States","https://pbs.twimg.com/profile_images/1343695361513238528/52-q-IEs_normal.jpg",FALSE,"TheOneTrace",FALSE,0,0,0,0,0,367,771,45733,1,NA,NA,NA,"St. Petersburg FL likes dumping large amounts of sewage into Tampa Bay and its estuary lands, aquatic nurseries to so many species. “Sorry, but we aren’t going to promise it won’t happen again.”

Ofwat investigates South West Water over sewage discharge https://t.co/HUH4d44UJr"
"220","@CraigHoover19 Youre right, plenty of places used to dump sewage straight into the ocean and still do. St. Petersburg for example. Another problem area is farmland and fertilizer runoff and now a growing issue is fish farms.. ",2022-07-20 21:29:03,"1282023174469750784","1549869018391142402","en",FALSE,"everyone","1549864885672099840","2020-07-11T18:45:27.000Z","Birch Brother 🌲",NA,"15th generation osthrobotnian.",NA,"https://pbs.twimg.com/profile_images/1505546652697997313/Tz2hJQH5_normal.jpg",FALSE,"BjorkBrodern",FALSE,0,2,1,0,0,7586,636,18101,37,"1269004211527643136","1603870312499658753",NA,"@CraigHoover19 Youre right, plenty of places used to dump sewage straight into the ocean and still do. St. Petersburg for example. Another problem area is farmland and fertilizer runoff and now a growing issue is fish farms."
"221","The world needs to be so pissed about this. They aren’t the only ones. St. Petersburg Florida has a history in recent years of dumping sewage in Gulf Bay areas resulting in mass kill offs.

Sewage in sea: French appeal to EU over UK discharges of waste . https   www bbc co uk news world europe 62670623",2022-08-25 22:27:42,"881192966995546113","1562929739869736961","en",TRUE,"everyone","1562929739869736961","2017-07-01T16:49:09.000Z","TheTraceTaylor","https://t.co/m8WtYHMr49","Quantum Construct, Primate, Homo sapiens technicus, DEIB Consultant, Collaborator, Educator, Author, Multimedia Artist... https://t.co/Pqa3vU5RXb","United States","https://pbs.twimg.com/profile_images/1343695361513238528/52-q-IEs_normal.jpg",FALSE,"TheOneTrace",FALSE,0,0,0,0,0,367,771,45733,1,NA,NA,NA,"The world needs to be so pissed about this. They aren’t the only ones. St. Petersburg Florida has a history in recent years of dumping sewage in Gulf Bay areas resulting in mass kill offs.

Sewage in sea: French appeal to EU over UK discharges of waste https://t.co/suc5blHYDw"
